text,intent
"good afternoon , sir , is there anything i can help you with today ?",question
umm ... yeah ! i ’ m looking for a nice gift to give my girlfriend . our fifth anniversary ’ s next friday .,directive
"well , i would be happy to assist you in choosing the perfect gift for her . is there anything particular that you have in mind ?",question
"no , not really ... i ’ m completely at a loss .",inform
"well , you can give her a set of pearl earrings , or this beautiful heart-shaped pendant . what is her favorite gemstone ?",question
that purple one . i ’ m sorry ... i ’ ve never bought jewellery for anyone and i ’ m kind of nervous .,inform
"don ’ t worry , we specialize in providing our customers a relaxed , pressure-free shopping environment . that stone is an amethyst . we have a range of beautiful amethyst pieces . take a look at this bracelet . it ’ s 18k rose-gold , studded with amethyst and blue topaz . it ’ s a great statement piece .",directive
"oh ... wow . that ’ s really pretty.jess would love that . but ... i was thinking of something a little more delicate , perhaps a necklace ?",commissive
"we have this beautiful platinum pendant , or you could also get her a locket . you could also get her a timepiece — it ’ s both glamorous yet functional.if you tell me a little more about your girlfriend , maybe i can help you find something for her .",directive
"jess ? well , she ’ s very smart , and has a great sense of humor . she ’ s very feminine ...",commissive
perhaps you could give her a ring ?,directive
well ... actually ... i was thinking about asking jess to marry me ... i ’ ve just been so nervous .,commissive
"well sir , i believe your fifth anniversary is a great time to propose !",directive
"okay , i ’ ve decided . i ’ m going to pop the question !",commissive
fabulous ! we should look at engagement rings then ! now that ’ s a whole other section .,inform
"hello , abc company .",greeting
"hello , could i speak to mr . wang , please ?",greeting
i am sorry . he's out in a meeting now . could i ask who is calling ?,commissive
this is mr . smith of xyz company . when will he be back ?,question
he'll be back at about five in the afternoon . could i take a message ?,directive
"yes , please tell him i called and ask him to return my call as soon as possible . it's about the ppt contract .",directive
"all right , mr . smith . i'll be sure he gets your message .",commissive
"hi , are you busy ?",greeting
"hi , i was just coming to see you.but since you made the trek to my office , you get to go first .",greeting
"okay , i'm putting together a report on the allied marketing co . failure , and i seem to have run into a stone wall . can you help me out ?",directive
"well , i can try , what do you need ?",question
you were there when the problem started . i was hoping you could fill me in on the details .,directive
"sure , no problem.but i need something from you .",directive
name it .,inform
i'm supposed to have this package ready for mailing out tomorrow morning and i'm miles away from being ready.can you edit this product study i wrote while i do these ?,directive
"all right , i can do that , and as soon as we finish this , we can both work on my problem .",commissive
that works for me .,inform
give me the study . i'll start as soon as i get back to my office .,directive
"here's a print out of the study , and this is a disc with the full report on it.the file name is product study , this is and extra copy so you can do whatever you want with it .",commissive
"good morning , i ’ d like to book a flight from beijing to shanghai , please .",directive
i see . when are you travelling ?,question
i ’ d like to fly next friday .,inform
is that a return journey or just one-way ?,question
"one-way , please . i ’ m flying back to london from shanghai .",inform
ok . that will be 1400rmb please .,inform
how long is the flight ?,question
it ’ s about three hours .,inform
why did the boss come down on joe like a ton of bricks .,question
he spoke evil behind his back .,inform
how did he know that he had bad mouthed him ?,question
someone told joe off .,inform
he is then in a very difficult situation .,inform
sure . he ’ ll get the bag . i think .,inform
what are you working on ?,question
i'm figuring out my budget .,inform
what budget ?,question
"i'm making a shopping budget , so that i don't spend too much money .",inform
how much money can you spend ?,question
i can only spend $ 300 a month .,inform
why only $ 300 ?,question
i need to save the rest .,inform
for what ?,question
i need to pay my bills .,inform
your budget is a good idea .,inform
"i know . it's going to save me a lot of money , i hope .",inform
"could i speak to mr . wu , please ?",directive
"who ’ s calling , please ?",question
this is kevin .,inform
"hold on a second , please .",commissive
"hello , excuse me !",greeting
hello ! is there anything i can help you with ?,greeting
yes . i wanna know where i can get on the bus going downtown .,question
"go straight then turn right , and you will see a big bus station there .",directive
"ok , i see . thank you !",gratitude
you are welcome !,inform
"evan , are you busy right now ?",question
not really . what ’ s up ?,question
"well , i need a hand with the fax machine . my fax is not going through .",directive
"i ’ m kind of useless in that area , but i ’ ll take a look at it .",commissive
"ah , thanks .",gratitude
"good afternoon , mr meng ! it's nice to see you today . it's been a while , hasn't it ?",question
"hello , miao ping . yes , it has . i've been in saudi arabia for the last 6 weeks on business . i did have a little time to relax in dubai , though .",greeting
"i envy you , mr meng ! what can i do for you today ?",question
"i need to effect a payment under my l / c . not the old one , the new one my assistant came in and dealt with last week .",directive
right . do you have the code for that one ?,question
it's dg193445782100 . can you find it ?,question
"here it is . have you got the advice slip with you ? you have sufficient funds in the account , so we can go ahead .",directive
what are you waiting for ? get on that bus quickly .,directive
but where do i get a ticket ?,question
on the bus . the driver collects the fares . you'll have to take your luggage on board .,inform
"oh , i wish i didn ’ t have so much to carry .",inform
i need somebody to come over and fix my internet .,inform
what's wrong with it ?,question
for some reason it's just not connecting .,inform
how long have you been having this problem ?,question
it hasn't been working the past few days .,inform
does the internet come up at all ?,question
"it does , but it won't connect to anything .",inform
"well , the internet isn't down , so there must be something wrong with your connection .",inform
could you send someone to fix it today ?,directive
i'll send somebody over right away to fix it .,commissive
when will they be here ?,question
they should be there in the next hour .,inform
what happens if we make a deal and thirty to sixty days after delivery the price goes down and you didn't get the best possible price ? how do i handle that ?,question
"well , these things happens , i know that . you just have to stay straight with me .",directive
right ! so how do i do that ? what will make you happy ?,question
"well , i suggest you just keep me posted.that should do it.that way the burden is on me to decide when to buy , not you .",directive
excuse me ?,question
"yeah , it really is that simple.every time there's a change in the items we do business on , you let me know . that's all you need to do .",confirmation
"what kind of change , just in prices ?",question
"no , any change . i want you to keep me as informed as you are . i need to know as much as you do . if you hear about something that might happen , then tell me about it.tell me it's rumor , what it's based on and your opinion on how likely it is .",directive
"you mean on product availability , reliability and price ?",question
"no , everthing.those things for sure , but also labor problems , raw materials , new subcontractors , mergers , in short , anything and everything.so i can make a fully informed decision .",directive
"so it's like you want me to be your eyes and ears into the industry . i can do that , provided the company i'm working for isn't hurt .",commissive
i think we'll get along fine .,inform
let's eat out .,directive
good idea .,commissive
welcome to bill ’ s fabric world . what can i do for you today ?,question
i was wondering if you guys also tailor clothes ?,question
sure we do ! we have the best tailors in the country ! what is it that you need exactly ?,question
"well , i ’ m looking to get a custom-made suit .",inform
"excellent ! we have the finest cashmeres at affordable prices.how about we get you measured ? let ’ s start off by measuring the width of your shoulders . now , let ’ s measure the length of your arms and this bit around your neck here .",inform
can you make sure you leave a little extra space in the collar ? my neck gets easily irritated .,directive
"no problem ! now for your pants , let me just measure your waist and the inseam .",commissive
you might also want to leave a little extra room in the waist area . i tend to gain a few pounds over the holidays .,directive
ok.now you can pick your fabric and pattern design . please follow me .,commissive
"can you exchange this for us dollars , please ?",directive
"just fill out this form , will you ?",directive
ok . here .,commissive
how would you like it ?,question
"five tens , five fives and the rest in ones , please .",directive
here you are . thank you .,gratitude
welcome to bill ’ s fabric world . what can i do for you today ?,question
i was wondering if you guys also tailor clothes ?,directive
sure we do ! we have the best tailors in the country ! what is it that you need exactly ?,question
"well , i ’ m looking to get a custom-made suit .",directive
"excellent ! we have the finest cashmeres at affordable prices.how about we get you measured ? let ’ s start off by measuring the width of your shoulders . now , let ’ s measure the length of your arms and this bit around your neck here .",commissive
can you make sure you leave a little extra space in the collar ? my neck gets easily irritated .,directive
"no problem ! now for your pants , let me just measure your waist and the inseam .",directive
you might also want to leave a little extra room in the waist area . i tend to gain a few pounds over the holidays .,commissive
ok.now you can pick your fabric and pattern design . please follow me .,directive
"sorry , i need a trip to the bog .",directive
please yourself .,commissive
"good afternoon , ma ’ am , my name is mike and i am selling subscriptions to all sorts of periodicals .",directive
"no , thank you , i am not interested .",gratitude
"please ma ’ am , if you could spare five minutes of your time , i am sure we could find something that interests you !",directive
"i wish i could , but i have to walk the dog and finish cooking so if you would excuse me .",commissive
"we have a great variety of magazines all about cooking ! this one for example , is a bi monthly publication with recipes from all over the world !",directive
"wow , that would be kind of useful , do you have any other cooking magazines ?",question
"sure do ! this one is a quarterly publication , but each issue has over 200 color pages of recipes and also many home decorating ideas !",inform
"wow , this is nice ! ok , sign me up for both publications .",directive
"you mentioned you have a dog , most pet owners sign up for this weekly newsletter that has information on dog care , pet shops and even pet sitters !",commissive
that is exactly what i needed ! what else do you have ?,question
"well , i also have ...",inform
"excuse me , could i have a menu please ?",directive
here you are .,commissive
i want to try the local specialty . can you recommend me some ?,directive
sure . i think filet steak will be a good choice . it's the best local food .,commissive
"fine , bring us double .",directive
why are you in court today ?,question
"i got a ticket , and i would like to fight it .",inform
is the officer that pulled you over here today ?,question
he's here .,inform
tell me what happened .,directive
"the officer says that i ran a red light , but i didn't .",inform
the officer wouldn't lie about that .,inform
"he must've , because the signal had a camera on top of it .",inform
there was no picture taken of your license plate ?,question
i don't believe it took my picture .,inform
i'm just going to let you go .,directive
i appreciate that .,commissive
is that a no-smoking sign ?,question
"yes , it is . as you know , some of the materials we use are highly-flammable so we have a very strict non-smoking policy in the factory .",inform
what does that sign mean ?,question
"it means there must be no naked flames or sparks anywhere near flammable materials . if the materials ignite , it could cause a serious fire and the fumes they give off can be very dangerous if you inhale them .",inform
how much is the admission fee for a student ?,question
we offer a reduction of 50 % and comes to $ 10 .,inform
here you are . where is the museum guide ?,question
"well , here you are .",inform
is it free ?,question
of course .,inform
"to start with , may i know why you are interested in working for our company ?",question
"first of all , as far as i know , your company has had impressive records in business . second , i want to enter the foreign trade field .",inform
what was your chief responsibility in your past work ?,question
"i am in charge of marketing activities in south-east asia , for example , organizing trade conferences and arranging exhibitions .",inform
ok . here's the final drawing ! it's for the trip !,inform
"and the winner is ... vivian , again ! i don't believe it !",inform
our red underwear didn't do any good at all !,inform
"well , there are still some consolation prizes . we can go up to the front and pick them up .",directive
"so , what did you win ?",question
a lousy desk lamp . and you ?,question
a bar of soap !,inform
look at vivian ! she thinks she's the cat's meow !,directive
why don't you go talk to her and find out what her secret was this year .,directive
"hello , this is the international student office . my name is leah . how may i help you ?",greeting
"i'd like to speak to the ms . collins , please .",directive
"ok . can i ask who is calling , please ?",directive
this is nathaniel brown .,inform
and what is your call regarding ?,question
i'd like to talk to her about my accommodation situation .,inform
"ok , i'll try and put you through . please hold .",directive
ok .,commissive
"... sorry , her line is busy at the moment . can i take a message ?",directive
sure . can you have her call me back on my cell phone number ?,directive
ok . what's your number ?,question
it's 0-7- 7-8- 7-3- 6-7- 6-8- 8 .,inform
"let me repeat that back to you . that's zero , double seven , eight , seven , three , six , seven , double six , double eight .",inform
"no , there's no double six at the of the number . it's just zero , double seven , eight , seven , three , six , seven , six , double eight .",inform
i got it . when should i have her call you back ?,question
anytime before 6 pm tonight .,directive
"ok , nathaniel . i'll have ms . collins call you back sometime tonight before 6 pm .",commissive
thank you !,gratitude
bye !,farewell
bye !,farewell
"hi , this is tom port . may i speak to mr . smith ?",greeting
mr . smith is not in his office . i am afraid he will not be back before 3 pm . would you care to speak to mr . brown who takes all the calls in his absence ?,directive
no . thanks . can i leave a message for mr . smith ?,gratitude
"ok , i'll tell him that you called .",commissive
"iba , maria speaking . how can i help ?",question
"hello , i called earlier regarding interest rates on loans . sorry , i just have a couple more questions .",greeting
i'm here to help . tell me your questions and i'll do my best to answer them .,commissive
what if i require a loan for a short period of time ?,question
what repayment period were you thinking of ?,question
"say , 6 months ? or less in fact . i want to repay the loan asap ; i don't like debt hanging over my head .",inform
"a wise decision . if you decide to take out a short-term loan with us , say for 6 months or less , the interest rate shall be for that of a 6 - month loan .",inform
what if i repay it early . any perks ?,question
"well , we could adjust the interest rate based on the original rate and the amount of days you actually borrowed the money for .",inform
"so , the quicker i pay it back , the more i can save in interest ? that's excellent . thanks so much for your information . i'll come in shortly to take the relevant steps for the loan .",gratitude
it's our pleasure . we are always happy to have another satisfied customer . thanks for calling . goodbye .,gratitude
can i reserve a hotel room ?,directive
"i assure you , that's not a problem . what is your full name , please ?",directive
my name's john sandals .,inform
"it's a pleasure to assist you . please tell me when you'll be needing the room , sir .",directive
"if my plans don't change , i'll need a room april 14 till april 17 .",directive
"sir , our room prices are slightly higher than you may have thought . will that be okay ?",directive
"tell me how much it will be , and i can tell you if it's okay .",directive
"only $ 308 per night , before taxes , of course .",inform
$ 308 a night ? that's a fair price .,commissive
"now , as for the room , sir , do you prefer smoking or nonsmoking ?",question
"nonsmoking , please .",directive
"nonsmoking . now , sir , does a single queen-size bed meet your approval ?",directive
i have absolutely no problem with that .,commissive
"queen , nonsmoking . okay , sir , your room is reserved . now if you'll just give me your phone number .",directive
not a problem . the number is 626-555-1739 .,inform
thank you for making a reservation with us . we look forward to seeing you in april !,gratitude
"hi , mary , can i have a minute ?",greeting
"sure , what's up ?",question
"well , actually i want to tell you that i've put in notice .",inform
really ? why ?,question
"many reasons . i've been here for too long . next year will be my five-year anniversary . i want a change of setting . besides , our company is downsizing . i don't want to stay on just to be let go .",inform
but they wouldn't lay you off ! you are the most experienced project manager in the company .,inform
"maybe . but that's not kept the new boss from breathing down my neck . to be honest , i've got a better offer from another company .",inform
"oh that's great , congratulations ! what's your new position ?",question
"senior director of market research . in addition to a nice pay rise it has some nice perks , like a company car , one month paid vacation , and an apartment downtown . and it's an international company so i'll have lots of chances to travel and meet new people . i'm really looking forward to it .",inform
sounds a great opportunity . i bet that made the decision to leave a lot easier .,inform
indeed . but let's stay in touch . i'll let you know how things go .,directive
sure .,commissive
"hey ! a real cook gets down and dirty . besides , i think i look good covered in baking mix ...",greeting
what concoction are you making ?,question
"well , your making cinnamon toast inspired me to go out and buy a waffle maker .",inform
awesome ! i'm in heaven . let me help . they're so easy .,inform
"i know . you just add milk , eggs and a little oil to the baking mix and stir ...",inform
and then you just pour the batter into the waffle iron ...,inform
"allow me to introduce my self.my name is jack black , manager of the company .",inform
"how do you do , mr.black ? very happy to see you .",inform
pleasure is mine.here ' s my card .,directive
"thank you , this is mine .",gratitude
the may holiday is coming up soon . are you planning on going on vacation ?,question
i am . i just went to the travel agent ’ s and picked up these brochures .,inform
where are you planning on going ?,question
i fancy going to tibet for a few days . have you ever been there ?,question
"i went a long time ago , before they built the new train that can take you there .",inform
would you recommend going there for a few days ?,question
"personally , i think it ’ d be better to go when you have more time . a few days isn ’ t really enough to get acclimatize yourself and to go on a few excursions outside of the capital .",inform
you ’ re probably right . what do you think about yangshao ?,question
"it ’ s a beautiful city , but i think it ’ s become too touristy . how about going to a cosmopolitan city like shanghai or hong kong ?",directive
i ’ d like to get away from the big city life .,commissive
maybe you should consider going to a hot springs resort outside of beijing . i heard they are very relaxing .,directive
"i guess if i only have a few days , i should probably think about going somewhere that isn ’ t so far away .",inform
"since the may holiday is the high season , you should probably call ahead to reserve a room . here ’ s the phone number .",directive
"thanks , i ’ ll give them a call later .",gratitude
do you want to practice your driving right now ?,question
no problem . we can do it right now .,inform
are you buckled up ?,question
all right . now what do i do ?,question
start the car .,inform
which way do you want me to go ?,question
take a left .,inform
how far do you want me to go ?,question
i'll tell you when to stop .,inform
just make sure to tell me beforehand .,directive
"we're back now , so why don't you try parking ?",question
"well , that was fun . let's do it again soon .",inform
"jack , do say good-bye for me to the host . i've got to run .",directive
why are you in such a hurry ?,question
my old man does not allow me to go back later than 11 p . m . bye !,inform
bye !,farewell
"oh , hey , keri ! you cook , right ! you're a pretty good cook .",directive
i'm ok .,commissive
"ok . i want to make an omelet , so actually this is really silly , i've never made one before . how do you make an omelet ?",question
"ok , well , i can teach you how i make them , which is the same way my father and grandmother make them , which is a little special .",inform
ok . yeah ! yeah !,inform
"first you take some eggs and crack them in a bowl , and whisk them up , quite , so they're quite high and fluffy , and in a hot pan , and you need a pan that's that's kind of small , that the sides go up at an angle . you put some oil and heat it up , so it's quite hot , and then you take your whipped up eggs , or whisked up eggs , and pour them into the pan , and as it's cooking , if you take a spatula , and push the bottom layer of the egg , to the side , to the sides , and then to the middle , so the uncooked egg gets to the bottom of the pan .",directive
"oh , ok . wow !",commissive
"ok . and keep doing that until most of the egg is cooked so you should have a nice thick omelet and then flip it over , you'll only have to cook that side lightly . put your fillings on the top and fold it over and let it sit just long enough to melt the cheese .",directive
wow . that sounds really good .,commissive
"mm , it is .",inform
wow . what fillings do you recommend ?,question
"um , well , if you want to do a real simple one , you can just use some pre-made salsa and cheese , and that's easy , or you can do something like cut up some ham and cheese , onions , tomatoes , mushrooms , anything that you like . if you want to make a spinach omelet then you have to add the cooked spinach to the egg mixture . so it's actually cooked in it . it's inside bacon and sour cream is nice and jack cheese .",inform
hi there ! i am looking for a new car . i have this old ford pinto that i would like to trade in .,greeting
i see . you are in luck this month because all of our models are on sale ! it is a perfect time to buy a new car since it ’ s the end of the year .,commissive
perfect ! i like this one .,inform
"that is the ford focus . a very light but powerful vehicle . it comes with dual side airbags , power steering and power windows , tinted windows and your choice of either automatic or manual transmission .",inform
sounds like a good car ! how many miles to the gallon ?,question
it is a very fuel efficient vehicle giving you about 34 miles in the city and 40 on the highway .,inform
that is really convenient . especially now that fuel prices are so high ! what ’ s under the hood ?,question
"a very powerful 2.5- liter turbocharged engine , trust me , this car is fast !",inform
now for the most difficult question . what is the price tag for this lovely vehicle ?,question
very affordable sir . you can take it out of this lot today with 0 % down payment and no interest for the first year ! you can test drive it now and we can sign the papers when we get back .,inform
great ! let ’ s do it !,directive
"hi , have you got the exact number of people who are going take part in this activity ?",greeting
"yes , there are 62 in totals , and 2 of them still can't be sure .",inform
they always push the time . how many of them are over fifty ?,question
6 . so we should give them special attention . some of them don't have a good health .,inform
"ok , i see . as far as you think , how many buses should we get for them ?",question
"2 should be enough , for each one has at least 30 seats . there will be some seats to spare .",directive
i'll call the bus charter later . and have you announced the itinerary of this journey to all of them ?,question
"yes , most of them think it's good . but , some people have different opinions . they consider we should arrange some challenging activities .",inform
"that's possible . at that time , they can choose any activity they like .",inform
that's good . i'll tell them later . and what kind of medicine we should be prepared ?,question
"let me think ! pills for carsick , traditional medicine for cold , some painkillers and something like that .",directive
"ok , we should get them ready this afternoon .",commissive
"one more thing , have you got all people's phone numbers ?",directive
"oh , god . i've almost forgotten . i'll get it done right away .",commissive
could you baby-sit for me tonight ?,directive
i'd be glad to .,commissive
our dinner is ready .,inform
what do we have for the dinner now ?,question
"potatoes , tomatoes and cucumber .",inform
do you feed rabbits ?,question
"it is said that greens can improve our metabolism . in addition , i want to keep fit .",inform
where is my favorite white bread ? is it in refrigerator ?,question
"i didn't buy any of it at all . most health food are good for you , but don't taste good .",inform
do you prepare some dessert for me ?,question
"i am clear about your sweet tooth , so i made a mixed fruit dish for you .",inform
are you trying to change our eating patterns ?,question
"look , the printer isn ’ t functioning well . i ’ ve pushed the start button . it is suppose to be working now but it remains like a log . what ’ s going on ?",question
let me check . it has a paper jam .,directive
i didn ’ t pay attention to that . i will try to get the paper out .,inform
"be careful , the cartridge can be very hot .",directive
"good afternoon , sir . please sit here .",directive
"a haircut and a shave , please .",directive
"how would you like your hair cut , sir ?",question
short on both sides . not so much off at the back .,inform
"very well , sir . do you want me to trim your beard ?",question
"yes , please .",inform
"now have a look , please . is it all right ?",question
well . i would like my hair cut shorter on the temples .,inform
is that satisfactory ?,question
"yes , thanks .",gratitude
do you want conditioner ?,question
"no , thanks . but i'd like a facial massage .",gratitude
"yes , sir .",inform
now where should i pay the money ?,question
"you should go to the counter , just over there .",inform
how are you doing today ? how many in your book today ?,question
"fine , thank you . there be five of us . the rest will be along shortly .",gratitude
smoking or non ?,question
"non-smoking is fine , thank you .",gratitude
"right , this way , please . something to drink first ?",directive
"just water , please .",commissive
wold you like to see menu first or wait for your friends ?,directive
"i wait , but please bring me some bread . maybe i'd like to have some appetizer before they get here . please give me the menu , and let me have a look .",commissive
"certainly , sir . if you need anything else , please let me know , and i'll be happy to get it for you right away .",directive
"i can promise you that , if you buy our product , you will be getting a-l quality .",inform
"i've looked at your units , and am very happy with them . your goods are all far above standard quality .",inform
we spend a lot of money to make sure that our quality is much better . we won't sacrifice quality for quick profits .,inform
"well , we're really interested in placing an order under negotiation . we can start the negotiations as soon as you want .",directive
"great , i'm glad we'll be able to do business together . i'll have some quotations ready for you by tomorrow morning .",directive
"fine . as well , would you mind if i asked to see the loyd's surveyor report of your products ? i may have a few more questions about your quality analysis .",directive
"sorry , brad . but you are going to have to re-do this .",directive
"what ’ s the problem , ms . murphy ?",question
it ’ s badly organized . i can ’ t present this to the board .,inform
i ’ m sorry . ms . murphy . i ’ ll re-work it . can i give it back to you this afternoon ?,directive
"hello , you seem a little lost . can i help you ?",greeting
i've got a remittance advice and i'd like to cash it .,directive
i can do that for you . could i see the remittance slip ?,directive
"here you are . i'm here on business and this is from my boss , it's for my expenses so i need cash .",directive
"that's no problem . the amount is 2,000 rib , is that correct ?",question
"yes , that's right .",inform
i just need to see some identification before i hand over the cash .,directive
here's my passport . is that ok ?,commissive
"we'd like to welcome everyone to the michelson tools factory site , and thank everyone for being here today . my name is paul shafer , i'll be showing you around today . please feel free to ask questions at any point during our tour , i'll be happy to answer questions for you .",directive
is it really necessary to wear all this protective gear ?,question
"that's an excellent question . i'll bet your wondering why we ask you to wear hard hats and safety googles while you's in the plant . the reason is simple , we care about your safety and we want to ensure there are no injuries today . as you will see , to maintain a high level of safety , we also require all of our staff to wear similar protective gear .",directive
how long will the tour take ?,question
"it should take about twenty minutes to go through the main plant , and maybe another ten to take a look at the laboratory . all together our tour should last about half an hour .",inform
okay ...,inform
"well , if you don't have any questions , shall we get started ? if you'll follow me , first i'll take you to the site of our semi-conductor system ...",directive
i can drink ten cups in fifteen minutes . i ’ m sure .,inform
you ? you are full of hot air .,inform
did you promise me to get the bread ?,question
"well , i remember walking pass the baker shop .",inform
but you forgot to get the bread .,inform
i'm afraid so . i don't remember you telling me about it .,inform
"well , i certainly did .",inform
what would you let me do now ?,question
you are free . you can go now .,inform
really ? you are so kind .,question
i'll do with the cake .,inform
no . that's not enough . i've got some cereal .,inform
can we talk about the working overtime issue ? what ’ s on your mind ?,directive
"yes , sure . to be honest , nobody would like to work overtime . however , we have to if it is necessary for our company . i would do that if it is the call of duty .",inform
"glad to hear that . generally , it is 2 to 3 hours more than your working hours .",directive
"ok , i completely understand .",commissive
"hello , can i speak to mr.green ?",greeting
"yes , speaking .",commissive
this is steven speaking . i'd like to buy a stock .,directive
what stock do you want to buy and how many ?,question
i'd like to buy 1 000 shares of duson .,directive
"let me get the asking price of the stock . just a moment . oh , now the asking price is $ 90 each share . by the way , what is the offering price ?",question
let me see . the offering price is near or at $ 88 .,inform
then the difference between the asking price and the offering price is $ 2 . it's hard to take place today .,inform
do you mean that i have to buy it at current price ?,question
you can decide by yourself .,inform
"i heard that this stock would go up . hum , i will take it at current price .",directive
"so , now i will buy you . are you sure ?",question
"yes , please .",inform
"credit services , how can i help you ?",question
i'd like to apply for a credit card with you .,directive
"would that be our standard card , our gold card , or our platinum card ?",question
"oh , i'm not sure . what's the difference ?",question
"well , the standard card has a lower credit limit , that's 20,000 rib , whereas with the platinum card you can have a credit limit of 80,000 rib .",inform
why such a big difference ?,question
"it's all about credit rating and salary . if your credit rating and your salary are high enough , we can offer you the platinum card .",inform
my salary is pretty high and i've never had a problem with my credit rating in the past . are there any perks of the platinum card ?,question
"yes , we have contracts with various luxury shops and health clubs , where if you use the card to purchase items from them , you can get some healthy discounts .",inform
that's great ; my health club membership is about to expire .,inform
can i help you ?,question
is this where i pay the airport tax ?,question
"yes , sir . just as the sign says . how many ?",question
"i'm sorry , but i've never done this before . how many what ?",question
how many people are you paying the tax for ?,question
my wife and me . the two of us .,inform
"100 yuan each , so you owe me 200 yuan .",directive
"oh , ok . here's 200 yuan .",commissive
here are your two receipts .,inform
thanks . what shall i do then ?,gratitude
"just give these receipts to the lady at the door to immigration . don't worry , she'll ask for them from you .",inform
"oh , i guess i'm a little confused .",inform
we are all the same the first time we travel overseas . you guys have a nice trip .,inform
thanks a lot .,gratitude
"hello ! so , you're back . do you have everything with you ?",greeting
i think so .,inform
"we will need detailed information regarding the full name of the company , the company address ...",directive
"yes , yes . i've got all of that here .",commissive
"and also , the bank and branch name the company holds an account with and the account number .",directive
"check , check and check .",commissive
what's the purpose for this check ? would you like to know its repayment capacity ?,question
"yes , that's one of the main things we are interested in . when do you think i can get hold of this report ?",question
"as it's confidential there is a certain amount of red tape , but it shouldn't take too long . there is , of course a service fee of 300 rib to be paid .",directive
"no problem , i'll settle that now . you can take it from my business account .",commissive
"good morning , and welcome to live tech . it is my honor to make this presentation for you . let me begin by explaining some of our digital cameras ' selling points . you will see immediately that they are very stylish , but what you can't see is the cutting-edge technology inside . all of our cameras are light , compact , and easy to use .",directive
can i take a look at one of those ?,directive
"be my guest . live tech's digital cameras combine point-and-shoot simplicity with the ability to easily turn pictures into great-looking prints . furthermore , it allows users to transfer pictures to a computer while the camera recharges .",inform
can i take a picture of you ? seeing is believing .,directive
"sure , just push the button , like ...",directive
i think i can figure this out . let's see if this works as advertised . say ' cheese ! ',inform
i think you will find these are the best digital cameras on the market today .,inform
i think the quality of the photos will speak for themselves .,inform
"excuse me . i am looking for a book called little women , but i can't find it anywhere .",directive
let me see . i am sorry we just have sold it out .,commissive
will you have it later ?,question
"i think so . could i have you name , telephone number ? if we get one , i will call you .",directive
that's terrific . thank you .,gratitude
"mom , i'm ready for school .",inform
let me feel your forehead . i'm so glad it wasn't strep throat .,directive
"i don't have a fever , and i'm ready for my test .",commissive
but i'm not sure you're strong enough yet . here's some seafood rice soup i made . it's delicious .,directive
"i'm fine , mom . i feel so much better . i want to go to school . i'm missing out on all the fun .",commissive
but the last two days were a weekend .,inform
"let me go to school , please ! i'm sick of medicine , sick of soup , and sick of being sick !",directive
how can i get to lakeside park ?,question
take the no . 7 bus . there's a bus stop just over there .,inform
will it take me straight there ?,question
yes . no need to change .,inform
"good morning . what can i do for you , sir ?",question
i'd like to see some coats . would you recommend me some of them ?,directive
sure . come to look at these styles . they sell very well .,commissive
which models do you sell the most ?,question
how about these ? they are the current bestsellers .,directive
"i like this style , but i don't like its color . do you have this coat in yellow ?",question
"yes , i will find one for you . here you are . it's made of exceptionally good quality , pure wool , and is very soft .",inform
it looks nice .,commissive
"yeah , this is the latest model.if you like it , you can try it on .",confirmation
"good afternoon , madam . how can i help you ?",question
"well , i am a little bit out of shape . i think i should get some exercise to keep fit . what kind of service do you offer ?",question
"first of all , we'll tailor a work-out plan according to your physical conditions and your personal needs .",inform
how can you get that done ?,question
"well , we give each of our customers a qualified personal trainer . the trainer will give you a fitness assessment and then come up with the work-out plan .",inform
what else ?,question
"since everyone is different , your personal trainer will help you find out all the exercise equipments that are suitable for you fitness level . then you'llbe taught all the necessary techniques to us",inform
sounds pretty good . how much do you charge ?,question
"that depends . we offer membership for one month , half a year and one year .",inform
perhaps one month . i'll just have a try at first .,directive
wise decision . that is 400 yuan . you'll find it's totally worth it .,commissive
"ok , i'll take it .",directive
"excuse me , sir , since my train leaves at 16:00 . have you a 3 - hour tour ?",question
"you are lucky , sir . we are about to set out . it's a tour to the white house .",inform
"well , i have just missed the place . how long does the tour take ?",question
2 hours . you won't get late for your train .,inform
i hope so .,inform
i have found it quite different here from china since i came to the united states .,inform
what's the difference ?,question
some friends of mine took me to the mall to go shopping . it was so big . i think i could get lost if i went there alone .,inform
you must have bought many things in the mall ?,question
"not really many . i was told that on weekends there were always the flea markets , so i decided to come to the flea market to buy a bargain .",inform
"it's wise to do it . the americans have the habit of selling their junk when they are moving to another place , so they usually display all the things they want to sell in their gardens at the weekend . and many things they are selling still look quite new and they are also very useful .",inform
"i have heard about it while in china . it is called a "" yard sale "" . i didn't have any idea of that until today when i came here to the big "" yard sale "" .",inform
you must have got many useful things for your new apartment .,inform
"okay , here's the lease . read it over before you sign it . as you can see , the deposit is $ 300 .",inform
"oh , okay . i can get it back when i move out , right ?",question
"yes , assuming there's been no damage to the apartment . before you move in , you can make a list of any marks , scratches , and so forth that are already there .",inform
all right . here's the lease and the check for the deposit .,directive
great . you can move in next monday . your first month's rent is due then .,commissive
may i see that ivory horse ?,directive
of course .,commissive
"it's genuine , i bet .",inform
"it's made of genuine ivory , besides , it's of exquisite workmanship . the price is marked 200 yuan .",inform
